comment_id,parent_comment_id,create_time,video_id,content,user_id,nickname,sex,sign,avatar,sub_comment_count,like_count,last_modify_ts
1050789964,0,1536023182,24265785,我觉得陆家嘴外滩的镜头给得太多了，容易产生误解。上海有很多标志景色：万体馆，徐家汇商圈，东方绿洲，滴水湖.....，还有体现江南水乡的朱家角，七宝老街，枫泾古镇，新场古镇都非常不错的。,1928171,红白纸巾,女,走地鸡谷雨的日记,http://i2.hdslb.com/bfs/face/d22fe442664805f3243a74b086dfad220f1e6d88.jpg,80,7863,1764320121022
1299760253,0,1547312381,24265785,讲道理，上海真的是很棒的，我因为一些原因，经常去上海，上海最好看的是浦东，但是最繁华的是静安和黄埔，因为某些原因，去的住的都在静安，静安就是上海的缩影，如果你说上海不好，你真该去浦西看看，看看属于上海人看上海的那种独有的气质，ps.我不是上海人，我只是个外地人,34557228,一只藿,保密,JG4,https://i0.hdslb.com/bfs/face/95d003fd793e96505d30c2c462791e741ae6016f.jpg,23,1605,1764320121026
1501762757,0,1554362451,24265785,老是有人说 上海拍来拍去就这几个地方。是没到过上海吧？上海每个区都有景点，一些宣传片拍的就会重点放在市区上，况且拍这视频也费了不少功夫，要一个视频就把全上海的所以景点拍个遍，要花费时间、精力的。其实拍得更多的话，有外滩、陆家嘴、新天地、淮海路、人民广场、南京西路、南京东路、城隍庙、徐家汇、五角场、静安寺、虹桥CBD、中山公园等等的CBD知名景点，还有各种古镇和欧式小镇，比如朱家角古镇、七宝古镇、泰晤士小镇、罗店北欧小镇、川沙古镇、枫泾古镇等，建筑也有中式和欧式老建筑，也有上海特色石库门建筑，人家可是包罗万象的现代时尚魔都呢~,383964344,JedrecTsai蔡先生哟,男,"上海全案室内设计师
本账号会陆续分享个人的设计作品
有意向请加 tjedrec0327 进行设计沟通",https://i2.hdslb.com/bfs/face/eecf0a18807b0f01f672ff409e5a12ecf218d2df.jpg,24,820,1764320121030
1293360051,0,1547079389,24265785,上海人无意间点进来的(´▽｀)ノ♪我很喜欢上海。大家很容易就能看得到它人前的繁荣快节奏洋气海派，只要你愿意多留一会儿你就能看得到她身后的休闲慢节奏复古中式。上海这座城市有太多太多的人，太多太多的梦想负荷着，不仅是中国人还有很多海外人的梦想也会在这里实践。上海就是一个海纳百川的城市，它永远欢迎任何人。,32878149,C-R-U-I-S-E,女,萌新\(//∇//)\,https://i0.hdslb.com/bfs/face/64cea5666a7609041df3d1a6d558672edc53848e.jpg,4,565,1764320121033
1355624926,0,1549208796,24265785,这是俄罗斯zweizwei的摄影作品，本人有幸和他在一部延时片里合拍过。他是大范围移动延时之父。,2860983,咖喱FPS,保密,玩不动咯,https://i0.hdslb.com/bfs/face/952f145419e0717657cc00f51edb75e96cf164fb.jpg,3,341,1764320121036
1040394427,0,1535632367,24265785,只能说是延时大片 没太多技术 耗时肯定很长,151615388,Raison之光,男,宣传片 微电影 MV,https://i2.hdslb.com/bfs/face/e8054e77c21fd8fe08434792079f711b8b38f6d2.jpg,15,426,1764320121039
1498809701,0,1554239939,24265785,这个片子是老外来上海旅游个人拍摄的延时短片，并非政府出品的宣传片啥的(av5474054这个才是)，此外油管原视频简介作者有讲：上海是一个充满活力、有趣、热情、宜人的地方，我分别是在14年春节和夏天两次来上海拍摄的，上海是一个非常大的城市，因为我时间不够只能拍摄市区部分，我希望下次还有机会再来上海游玩！,20889178,洛圣都交通LST,保密,商务合作v：Rail_cws079 长期更新各类游戏为主的搞笑娱乐视频 欢迎关注(｀・ω・´),https://i1.hdslb.com/bfs/face/5216a3de6fb6c6f5933a98e7ccd326869ef45b04.jpg,3,149,1764320121041
3146918111,0,1594184287,24265785,"论久居过的城市而言，我最喜欢上海。

如果要用几个词语来描述上海的亮点、言简意赅的说出来我为什么喜欢它，可能很难做到。

我喜欢上海大街小巷的便利店，全家、罗森、猩便利、便利蜂，它们总让我觉得，这座城市便利的恰到好处。

有时也并不是非要去便利店买些什么。更多的时候，无非是走到熟食区，看看今天哪种盒饭和面包卖的最好，再站在冷柜前，盯着摆放得整整齐齐的软饮和啤酒，漫无目的的消磨一个没人打扰的五分钟，最后随便抓上一包梅子干或者一瓶矿泉水拿去结账，离开。

无论走到哪里，总有一个这样的便利店给我时间和空间，让我可以短暂的放空片刻，稍事歇息。

很多人总说上海排外，看不起外地人。对于这句话本身的真实性，我不置可否。

但是我想起我们刚到上海的前三个月。那时我们疯狂迷恋弄堂里的石库门住宅，觉得这才应该是上海风情。随后我们在巨鹿路上租到了一个大约40多平的开间，房间前后都能出，后门通向公共厨房和上二楼的木梯，推开前门则直接和其他住户打照面。

我们的邻居都是地地道道的上海爷叔、阿姨，“上海人”应该有的一切标签，在他们身上都能感觉到。一次我们出门忘记带钥匙，被锁在门外叫开锁公司过来救急，开锁的小伙子过来倒腾了一会儿表示这个锁太高级，只能强制破拆换他们的锁，要800块。

看我们在犹豫，在一旁站了好久看进度的爷叔着急把我拉去一边，有点生气的跟我说“你不要听他骗你们呀，弄堂口就有个开锁的小伙子，叫他过来一百块就搞定了呀。”后来爷叔自己跑去弄堂口，叫来了小伙子，三下五除二不到十分钟就把锁打开了，收费80元。而那个问我们要800元换新锁的小伙子，收了我们30元上门费之后，就默默走了。",15776075,吃不吃橙子Alex,女,"走进日常，一起打开生活慢视角
相信文字有力量，谢谢喜欢",https://i2.hdslb.com/bfs/face/5c49258f304321cd74c9c12709bb2e415c7c11fc.jpg,0,78,1764320121044
3204505122,0,1595203529,24265785,上海真的是去了就想再去的城市[妙啊]他们说排外，我已经去了七八次了，无论小孩还是老人我都没感觉排外，甚至有些亲切什么鬼[妙啊]上海的一位老奶奶跟我用上海话聊天还会推荐我去一些景点，会和我一起吐槽上海哪些景点垃圾[妙啊]我觉得满亲切的诶，不知道为什么会有人觉得上海特别排外[妙啊]是因为自己是什么样就把别人想成什么样子吗[doge]我去上海七次了，每次都会呆一周以上，我觉得我有发言权[微笑],33734000,川央奈,男,,http://i2.hdslb.com/bfs/face/75e2c12cf076b8c68465d4a02dda109b7184c444.jpg,0,77,1764320121048
1497946535,0,1554207353,24265785,作为郊区的一份子强烈建议可以多在郊区取材啊，外滩虽然有标志性，但是总拍也没有新意。作为嘉定人，光是嘉定，就有保利大剧院、孔庙、秋霞圃、紫藤园、赛车场等等又漂亮又可以代表上海的标志性建筑（景点）。另外我觉得可以加入上海特色的食物或者传统手艺，比方竹刻，草编，南翔小笼包，我认为绝对比总拍外滩给人的感觉更好。（如果以后有能力，希望能够自己拍一个宣传片）,225173952,陸六-,保密,,http://i0.hdslb.com/bfs/face/7a780b5681e3797ce6d7eb1676ff47dd6d1946c2.jpg,0,71,1764320121050
281512540897,0,1763984026,115604161896078,老牌发展中国家了[doge_金箍],5175892,雷司令半甜,保密,Ich gehör nur mir,https://i1.hdslb.com/bfs/face/65d4f5cfd65812fa58306f84ed2e8ce04a68b123.jpg,17,294,1764320125261
283403833744,0,1763988353,115604161896078,一直发展的中国，简称发展中国家,23006928,12131331,保密,,https://i0.hdslb.com/bfs/face/13df8c1c2a86a7a677badc40590efff34cd2a7ad.jpg,10,135,1764320125263
281525306593,0,1763992472,115604161896078,就上海而言，是达到了发达国家水平，但是我国太大了,11578182,赤华羽,保密,,http://i0.hdslb.com/bfs/face/62fc31ca1209129261e49bf080d30692e49acdfc.jpg,13,93,1764320125265
281548232145,0,1764026233,115604161896078,看来这个老外真的很懂[笑哭]直接去泡温泉。,23730555,T170,男,这个人很神秘，什么都没有留下。( ˘•ω•˘ ),https://i0.hdslb.com/bfs/face/af50669c3d1dfe61172b690986ca4cbaa5bc9999.jpg,0,5,1764320125267
283430214704,0,1764009546,115604161896078,你落地的是全国经济实力最强的上海肯定一派大都市的景象啊，去去一些四五线城市的山区就知道为什么中国叫发展中国家了,167269941,Wu_2551,保密,一键退出登录 https://account.bilibili.com/login?act=exit,https://i0.hdslb.com/bfs/face/555e398260d2f8c21b17e0454f9549a4da89b246.jpg,5,6,1764320125269
281568476753,0,1764046257,115604161896078,挣美元花人民币 真爽,1348739854,羊毛毡蘸脑花,保密,,https://i1.hdslb.com/bfs/face/1ed78bc8b048299447db50de63309fb14d1aa8c5.jpg,3,17,1764320125271
281559434449,0,1764039256,115604161896078,永远发展中国家,59655166,哈尔滨咖啡疯子麦克斯,男,"哈埠咖啡的店老板，一个爱喝咖啡爱听牛姐（本命Fantasy死忠粉）的哈尔滨90后。
网络身份众多：知乎Maxwell+百度蓝金刚鹦鹉都是我。",https://i1.hdslb.com/bfs/face/1dc58584b465720a25d55c497e31efbf08e8cb5e.jpg,0,2,1764320125271
281817742305,0,1764298966,115604161896078,别地儿不知道，坐标吉林，绝大多数农村都能千兆光纤了，去交网费都是百兆起步，在低的没有，农村中老年那网瘾比年轻人还重，家家户户还拉了水管，有的村还拉了燃气管，路大都是水泥板路，还有太阳能路灯，家家户户门口有两个垃圾桶，一红一绿，快递驿站更别说了，每天都有小巴士往反城里，票价极其便宜，不要小瞧农村，国家不让自己私自盖房，要不然小楼 大瓦房早弄起来了，花活儿贼多，绝对比城市里的鸟笼子居民楼强，你家房子太破，比如土房、危房，你同意，政府会帮你推倒重盖，不过你家人口没增加的话，住房面积大部分情况是不能增加的，我说的一点儿不扒瞎。,23953274,就爱挡字幕,男,随便看看,http://i2.hdslb.com/bfs/face/658eb366a8ebb23eff371ca75311049f6e0a26cf.jpg,0,0,1764320125275
281723111633,0,1764203655,115604161896078,中国对于发展中的定义和西方不一样，即使达到了发达国家水平，也会是发展中国家，这是基于马列主义而判定的我国所处的社会阶段而判断的。,515535209,在逃网课大学生,保密,,https://i2.hdslb.com/bfs/face/8f79f79710b7a5c47633bc4bb397b2a096bfe6f2.jpg,0,4,1764320125279
281748608865,0,1764226040,115604161896078,日常新手村夸中国,17806193,许东许西,男,只要相似正法不在世间出现，正法就不消失，但，迦叶！当相似正法在世间出现，那时，正法就消失,https://i2.hdslb.com/bfs/face/5003868a0d582841a0e6cf3370c5f4f6f208c9e9.jpg,0,1,1764320125280
281555891184,0,1762341143,115495613240048,在网上看到说上海好话，一下子还不太适应呢。。。,2131049647,三轮儿go,保密,,https://i1.hdslb.com/bfs/face/a4da4da8f58c748b58faf4fd9df8589d0188111b.jpg,5,78,1764320129481
279758501313,0,1762326193,115495613240048,我作为一个湖南娃子现在只能在公交车上听见上海话了，现在上海本地一些文化正在流失，能不能想办法拯救一下呀[笑哭],353531196,欢酱超棒,保密,但愿人长久，千里共婵娟。,https://i0.hdslb.com/bfs/face/7d07e8c9c9a8110a11033c9d74ea98616c2b723c.jpg,34,152,1764320129483
279775181137,0,1762340177,115495613240048,就像一大会址中介绍的 上海是一座荣光之城,15081571,漂泊的德国人,男,,https://i1.hdslb.com/bfs/face/5d9fdcb5ba303dcceec0cd2d64ab5f407a629c95.jpg,0,27,1764320129486
279760432721,0,1762328113,115495613240048,上海是我长大成人的所在,7894197,卡仔格力高,保密,布莱恩·克劳夫曾说：最好不要触碰足球，因为一旦触碰，你就无法离开，无论你是什么肤色、信仰。最终，足球只能成为你的唯一。申花是冠军?GGMU,https://i0.hdslb.com/bfs/face/05b9957c8e699a5e0deaff10a1c5c6cf514820ef.jpg,8,146,1764320129488
279762555569,0,1762330169,115495613240048,上海不止是一个地名，是一种文化，喜欢上海就得努力融入上海的文化。外滩建筑群、老洋房是殖民的印迹，不是什么所谓“洋气”，飘洋过海来的西方“古代”房子，也就看着新鲜，实为爱国主义教育基地。对比“土气”，从小到大，天天看，俗，大众，不新鲜。中国元素现代化改造，与时俱进，看着更顺眼，中华民族的基因喜欢。,1553226362,糖醋甜酸,保密,,https://i2.hdslb.com/bfs/face/64ae843fc612b4ea103e6a0a3dd0dbf07ee11d38.jpg,0,14,1764320129489
281621333600,0,1762404588,115495613240048,伟大的城市,37269906,-Yog,保密,"如有打扰请忽略。
评论观点仅供娱乐交流，切勿上升到其他层面。
有重要事情可以发私信，可能会回复。",https://i0.hdslb.com/bfs/face/9364a1fb8b655dd4685826fb9e334cc1e88442dc.jpg,3,30,1764320129492
282164987696,0,1762858213,115495613240048,全球最好的城市之一，这就是上海,3546392643504439,嗯额小心,保密,,https://i1.hdslb.com/bfs/face/b401fc1ae09e53139b8e20bda22b06ffcd8eb5fa.jpg,0,5,1764320129493
279812995137,0,1762376116,115495613240048,上海，繁华之地啊。有机会一定要去看一看啊。去看一看祖国最繁华的城市。[doge_金箍],3546919794117262,绍门索尔古德man,保密,,https://i1.hdslb.com/bfs/face/61d5533a23a4bbdf83f3425c14dd622bc3d404c6.jpg,6,28,1764320129494
279788560577,0,1762349051,115495613240048,从东方巴黎到东方巴黎,1666591282,来自遥远宇宙,保密,拾石求石,https://i1.hdslb.com/bfs/face/8c5bf5fd7a1c6a6e036a0b03e87b422a83c2dd05.jpg,4,52,1764320129499
282087378848,0,1762780935,115495613240048,喜欢上海需要理由吗？当然，不需要,239373214,拖儿思太mao,保密,,http://i0.hdslb.com/bfs/face/member/noface.jpg,0,5,1764320129500
161402427904,0,1681855569,227461382,[摇曳露营2_不是吧]从不旅游的上海人表示真不知道上海有啥好玩的… 全靠来旅游的大佬们介绍云知识,2424599,TmacRoy,男,梦里不觉秋已深 余情岂是为她人,http://i2.hdslb.com/bfs/face/ad6496b195bc87d086a897dbdf1aeff9aa0994bf.jpg,54,792,1764320133749
161524618848,0,1681917046,227461382,上海好玩的地方多了，像周庄，鼋头渚，崇明，阳澄湖，太湖，舟山这些地方，正宗上海人节假日都往那跑，绝对是上海最受欢迎的地点，ip认证绝不骗人[脱单doge],2272365,铜锣湾大西瓜,男,今夜遛车，夜夜皆然,https://i0.hdslb.com/bfs/face/f5baf668b44791f34b92ca6fc34b42c58d7ac137.jpg,16,444,1764320133752
161245822880,0,1681752448,227461382,再过几天我也要来上海玩了[doge]希望能碰到一天有云海的，不然感觉没有理由上去上海中心大厦顶楼，欢乐谷和迪士尼就不打算去了，一是本身对游乐园不感冒，二是带着老人家也不方便，豫园必去了，南京路和外滩、东方明珠也没啥好说的，必逛景点，游轮我在纠结要坐哪种，究竟选2元的普通轮渡还是选需要一两百的那种观景轮渡，然后还有两家动物园也不清楚哪家更好些，听说上野更大但是收费贵且没那么好，然后西郊便宜但是小而且互动性不太好？还有其他地方目前还不知道想去哪，up有好的推荐麽？大概玩一周吧，平时吃住都在亲戚家，而且周末可以开车接送，还是挺方便的[doge],4294432,落雨丶点,男,个性签名什么的才没有呢=￣ω￣=,https://i1.hdslb.com/bfs/face/53b05ef76f0ccc4879ca4818d359a71ad353287f.jpg,34,425,1764320133755
175561920128,0,1689605979,227461382,作为外地人，上海最多的就是陆家嘴外滩逛逛，其实徐汇区的历史街道、中华艺术宫也还行，不过个人体验最好的是上海博物馆、共青森林公园看花、世纪公园看日落，此外，没多少我喜欢的了，毕竟野外山水几乎没有，要么去崇明，那太远了。总之，上海的景点大部分去过一次就可以了，再有第二次，我宁愿去吴淞炮台湿地公园抓螃蟹,372662071,笑春风_-_,保密,今日长缨在手，何时缚住苍龙,https://i1.hdslb.com/bfs/face/5d77450b3cc5f0225227d93dbab4164f509e8d2a.jpg,9,380,1764320133757
161518877776,0,1681915029,227461382,劝你们别来上海，除了花钱你做不了任何事[doge],12572370,texhax,保密,,https://i0.hdslb.com/bfs/face/a671cdfaf3c70419fbb78704ff6e001e957db28f.jpg,9,293,1764320133759
161555184160,0,1681947100,227461382,上海外滩、上海迪士尼、上海欢乐谷。没了。,17920365,安德鲁西斯,男,最难忍受的痛苦，也许是想干一件事情而又不去干。,https://i0.hdslb.com/bfs/face/59112dc1ef65202db5ca5e656a0f6fde03ccaec6.jpg,26,112,1764320133761
161313201968,0,1681805576,227461382,但是迪士尼真的好玩啊,1762389,товарищи,保密,,http://i0.hdslb.com/bfs/face/363989c9b8c96f3b0899e3cd69b1761ef09067ec.jpg,22,117,1764320133763
162916289040,0,1682748790,227461382,迪士尼烟花秀，除非提前2小时前排占座，不然前面全是肩上坐着小孩的爸爸，就算你身高2米，烟花也只能看到一半。,54562443,地命海心V,男,工资低于5k不要网上对线，别看了说的就是你,https://i0.hdslb.com/bfs/face/47aa4da4548aaf4164a85fb7770f439780edab19.jpg,2,59,1764320133765
221291605600,0,1715606215,227461382,作为土生土长上海人强烈推荐！！！来上海旅游安排2天即可，第一天直冲迪士尼（相信我，迪士尼是性价比最高的）。第二天早点起来，你就地铁坐到徐汇区的上海图书馆下来然后沿着淮海中路一直朝东走，一路上打开地图你会发现各种景点（这些景点我们基本都不去的，反正你就拍个照打个卡，比如豫园城隍庙），然后最终你会走到人多的一批的人民广场-南京路步行街（你就在那里吃个午饭，休息休息随便逛逛），继续朝东走，你就会到外滩，晚上灯光都开了，你就打卡拍个照，结束。这是我推荐给外地朋友最最最省钱+效率的旅游攻略[打call][打call][打call],176892190,Vanandy,保密,,http://i1.hdslb.com/bfs/face/20b9844b434d4ed589464e0bd6d1cf31cc77fbda.jpg,42,1101,1764320133767
161493096160,0,1681905169,227461382,"上海有个称号是会展之城，很多会展又便宜（甚至大部分是免费的）又丰富
个人建议就是查查来上海这段时间里有什么大展，什么服装展览，漫展，小众一点的可会因为没啥资金导致没啥好看的……当然也有土豪办展突出一个我乐意，人又少又好看的也有，但是，那肯定没多少
至于外滩灯光秀，直白的说，挺土的，而且人又多，还是比较推荐从北外滩看南外滩的万国建筑博览，个人建议规划路线是白天吃好午饭逛南京路步行街，买东西，看东西，看建筑都好，然后走到外滩向东逛，主要是看建筑（也是看人），当成一次消食散步就行，逛到渡轮码头坐船（两块钱）到对岸北外滩这个时候差不多晚上了，再从渡轮码头向西走到陆家嘴，陆家嘴的夜景要在陆家嘴里面才好看，然后从陆家嘴坐二号线回去，晚饭比较建议在南京路步行街那里解决，比较便宜，陆家嘴的饭店就在人多和贵这两个直接强行选择一个
这个路线对体力要求比较高，一路上就在走，算是一个超长的散步，中途的话退出交通比较麻烦，量力而行",33609860,vault_of_heaven,保密,背景来自B站的 MerlinAmbrosuis 老师,https://i2.hdslb.com/bfs/face/3439821377cd97ed8f4673759c628ad970c11917.jpg,25,963,1764320133768
281546011104,0,1762334830,115483936361456,十几年前也是巨鹿路上的租客之一，爸爸妈妈在那儿开了家小水果店，运气好上了街背后的陈鹤琴小学，清早穿过小巷走到学校大概也就十分钟吧，放学后还能在巷子里买包5毛的辣条淡淡嘴。那时候整条街的烟火气主要集中在靠逸夫这块儿，另一头已经有现在这种文艺气息了，只是不那么浓烈，水果店对面的小饭店很多菜品都很好吃，排骨年糕真的是心头爱，但我却吃不惯重油炒面（现在倒是觉得很好吃），再往前走有一家很个性的小店，只在饭店开门，开门必满座，偶尔会去排队买份糖醋里脊回来和妈妈一起吃，老板的哈雷摩托造型好夸张，小时候觉得他是不是就是传说中的飞车党哈哈哈。斜对面的绿色弄堂中午有人做盒饭，酱鸡腿是一绝，晚上就变成了卖烤鸭凉拌菜的中年夫妻，也是养成了我吃烤鸭爱蘸酱的习惯。我家旁有个奶奶年纪很大了，但对我很好，妈妈让我也经常去她家看望她，陪她聊聊天，但我小时候就是贪玩，巨鹿路上认识了许多好朋友，天南海北的都有，和大家一起在弄堂里抓人、捉迷藏，跑到朋友家里玩，看他打帝国时代、宝可梦...一晃已经十几年过去了，今年也正式开展了工作，虽然不在上海，但我也算小半个上海人吧哈哈哈哈另外小半个是乡毋宁哈哈哈哈，不过上海话听懂的话还真的挺有意思，可我只学会几句骂人的...有时候做梦会梦到我在水果店的阁楼上做作业，老爹不让我出门，但是小伙伴们在我家楼下一遍又一遍呼喊我的名字，最后老爹受不了了放我出去，下楼的楼梯我能跨三下就到底，说是梦，也是真实的记忆。以后有机会，或者说啥时候下定决心，一定要再回巨鹿路，那个承载我小学初中的地儿，虽说终不似少年游，但也一定能找回些丢失的东西~,12694409,TwilightPBD,男,愿简单而纯粹,https://i2.hdslb.com/bfs/face/6c17ac852426a5a05601944f89a265cd65d90ba6.jpg,13,164,1764320137966
282098704704,0,1762787698,115483936361456,艹 巨鹿路我印象最深 前几个月有一天还不是周末 晚上我跟兄弟吃完饭开车送他去泡妹子 放下他 半个多小时后他给我打电话谢谢我 我看着眼前望不到头的红色车灯告诉他我还没开出巨鹿路,29543,散香子,保密,,https://i2.hdslb.com/bfs/face/08aad7f8e4ff0f589beff969a83af61c9a76089e.jpg,0,2,1764320137970
280332631505,0,1762860389,115483936361456,主理人路了,217493354,壹顆米,保密,,https://i2.hdslb.com/bfs/face/2c679ea29c57e1e9716f8d29870fc900f97e4227.jpg,0,4,1764320137974
281187877153,0,1763693847,115483936361456,太感谢了。工作在国外，看着长大的城市，无限想念[打call],3941774,SEAsonY,保密,,http://i2.hdslb.com/bfs/face/69e9ee49e22a6af03ddf0eaf2b1fd5b76de59e38.jpg,0,3,1764320137978
281466611376,0,1762259015,115483936361456,谢谢博主录的视频[给心心]从很久之前就追更了～一直很喜欢上海！今年备考研究生看看博主的视频更有动力了，希望考研可以考去上海[星星眼][星星眼],424729712,callmebyurname_,女,,https://i2.hdslb.com/bfs/face/a8a5eb5375263b1311e31c421b405a855cde1441.jpg,1,7,1764320137981
279744875025,0,1762314353,115483936361456,来上海之后一直住在郊区很少见外国人，看了这个视频才理解为什么很多外国人都喜欢上海定居上海，这些街道真的很像欧美老城区，不高且破旧的小楼但内部装潢有创意且很干净，随处可见的酒吧，在楼上露天阳台喝酒聊天，就非常有生活，真羡慕啊[喜欢],8052069,叽叽丽丽,保密,,https://i0.hdslb.com/bfs/face/309e2ab0cb64b5e15b81988e7f44a7337deba27a.jpg,4,32,1764320137985
280306578177,0,1762839383,115483936361456,我叫许邈，写了很多小说，目前也在投稿，但是我如果写的差的话，大家可以给我指点吗。我的生活很痛苦，我需要钱,3546382325516367,许邈,女,Take date Chief.,https://i0.hdslb.com/bfs/face/3ebdc8c229e628852a65564feb8cd2307e623ed1.jpg,0,1,1764320137987
280233737441,0,1762767309,115483936361456,"住在附近，以前经常去梧桐区散步溜达。生了孩子以后推车逛了两回，发现太难受了。人行道窄且高低不平，加上自行车基本上大部分道路已经只能容纳两个人并肩同行。
然后这种路况还有盲道，我都不敢想象哪个盲人敢来这种路上走[笑哭]基础设施和亚洲一线城市还有比较大的差距",31233178,你们的Shijia,男,"10年汽车行业从业者，记录与汽车的生活。
知乎：Shijia/B站：你们的Shijia/头条：Shijia
",http://i1.hdslb.com/bfs/face/d8427f4e1e0e07f1b78ccec54f1328de9b8b4107.jpg,0,3,1764320137990
281437698944,0,1762239967,115483936361456,味道是上海的味道 逛街的人群变了 这些地方基本都是匆匆路过 几年都逛不了一次 感谢UP主分享 看看视频也蛮有意思的,3546661928307217,切桑活R,保密,,https://i0.hdslb.com/bfs/face/member/noface.jpg,0,10,1764320137993
283316201856,0,1763903386,115483936361456,视频节奏真好 很舒服 up加油[星星眼][星星眼][星星眼],66562843,吃香菜的小李,男,是网易云不好听，还是奶茶不好喝,https://i1.hdslb.com/bfs/face/f953ffc54c9196d50fd0c21ef2dc258babf1cc0c.jpg,0,1,1764320137995
245131936960,0,1729496084,113344153390770,去了几次上海，最大的感觉就是司机很遵守交通规则，都在等行人通过车才能过，还有就是东西都太贵了[笑哭],84436,伊波恩之书,保密,,http://i1.hdslb.com/bfs/face/e8eb628147c8303b4d9271462501311a45dc7d85.jpg,25,222,1764320142229
245275944480,0,1729662337,113344153390770,很难理解up对上海的看法，在我眼里上海是个海纳百川的都市，繁华，有活力，充满机遇。,14238836,被动式声呐,保密,shen,https://i2.hdslb.com/bfs/face/a14d113e114d1842bc9ce148188b6b308d73017d.jpg,32,363,1764320142234
244972234417,0,1729581489,113344153390770,刻板印象🤔，我在上海工作生活快十年了。UP说的这些情况，我基本上没遇到过。坐公交坐地铁老年人不会占位，有座坐没坐也站着。我有几次给他们让座，他们都不坐🤔。去医院排队的时候也是挂号付费拿药也见过她们插队。还有就是吃饭的问题🤔，吃饭占小便宜？我小区附近有个社区食堂，每天早中晚都是老年人在吃，他们真的很有秩序，为什么呢？,512820394,闾山咒术师,保密,,http://i1.hdslb.com/bfs/face/85f118bf4459abe7d0dcd6a3b64af37ff3e439e1.jpg,35,303,1764320142236
245164484352,0,1729522837,113344153390770,当你发现槽点过多时，就进了流量密码的陷阱了[doge],111388824,球球了鼠鼠,保密,上海免费线下英语角,https://i0.hdslb.com/bfs/face/1ceb0e80b16ee48efdbe30c9966a81f155a84ce7.jpg,2,139,1764320142239
